#BEGIN: [Tue Aug  1 10:27:17 2023]
#HOST: mini30.local
#TIMELIMIT: 7200
#MEMLIMIT: 0
#FREQ: 10
#SOLVER: ddreconf230801-10h10m
#ARG1: benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.col
#ARG2: benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.dat
#COMMAND: /Users/soh/app/ddreconf230801-10h10m/ddreconf benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.col --indset --stwidth --stfile=benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.dat
Input graph file parsed. # of vertices = 65, # of edges = 402
s 1 8 14 21 27 34 40 47 53 60
t 7 13 14 21 27 34 40 47 53 60
Solution space ZDD construction start
Solution space ZDD construction end
Solution space ZDD construction time = 0.023509
Solution space ZDD size = 139
# of elements in the solution space = 4216790
Start computing the width of the solution space graph
Zs_1 construction time = 0.000072, # ZDD nodes = 22, # elems = 5
Zt_187 construction time = 0.000192, # ZDD nodes = 171, # elems = 92
Zs_188 construction time = 0.000252, # ZDD nodes = 218, # elems = 122
Zt_188 construction time = 0.000397, # ZDD nodes = 164, # elems = 84
Zs_189 construction time = 0.000256, # ZDD nodes = 211, # elems = 116
Zt_189 construction time = 0.000258, # ZDD nodes = 156, # elems = 78
Zs_190 construction time = 0.000520, # ZDD nodes = 207, # elems = 108
Zt_190 construction time = 0.000190, # ZDD nodes = 153, # elems = 71
Zs_191 construction time = 0.000246, # ZDD nodes = 202, # elems = 102
Zt_191 construction time = 0.000196, # ZDD nodes = 151, # elems = 63
Zs_192 construction time = 0.000243, # ZDD nodes = 195, # elems = 94
Zt_192 construction time = 0.000185, # ZDD nodes = 150, # elems = 60
Zs_193 construction time = 0.000225, # ZDD nodes = 191, # elems = 83
Zt_193 construction time = 0.000179, # ZDD nodes = 149, # elems = 60
Zs_194 construction time = 0.000225, # ZDD nodes = 186, # elems = 77
Zt_194 construction time = 0.000170, # ZDD nodes = 147, # elems = 59
Zs_195 construction time = 0.000212, # ZDD nodes = 179, # elems = 74
Zt_195 construction time = 0.000163, # ZDD nodes = 146, # elems = 56
Zs_196 construction time = 0.000196, # ZDD nodes = 171, # elems = 68
Zt_196 construction time = 0.000157, # ZDD nodes = 144, # elems = 53
Zs_197 construction time = 0.000183, # ZDD nodes = 162, # elems = 61
Zt_197 construction time = 0.000149, # ZDD nodes = 140, # elems = 51
Zs_198 construction time = 0.000157, # ZDD nodes = 154, # elems = 56
Zt_198 construction time = 0.000647, # ZDD nodes = 134, # elems = 49
Zs_199 construction time = 0.000146, # ZDD nodes = 144, # elems = 52
Zt_199 construction time = 0.000128, # ZDD nodes = 126, # elems = 48
Zs_200 construction time = 0.000129, # ZDD nodes = 134, # elems = 49
Zt_200 construction time = 0.000537, # ZDD nodes = 120, # elems = 46
Zs_201 construction time = 0.000527, # ZDD nodes = 126, # elems = 48
Zt_201 construction time = 0.000118, # ZDD nodes = 109, # elems = 43
Zs_202 construction time = 0.000108, # ZDD nodes = 120, # elems = 46
Zt_202 construction time = 0.000094, # ZDD nodes = 99, # elems = 41
Zs_203 construction time = 0.000101, # ZDD nodes = 109, # elems = 43
Zt_203 construction time = 0.000087, # ZDD nodes = 89, # elems = 38
Zs_204 construction time = 0.000092, # ZDD nodes = 99, # elems = 41
Zt_204 construction time = 0.000074, # ZDD nodes = 79, # elems = 35
Zs_205 construction time = 0.000075, # ZDD nodes = 89, # elems = 38
Zt_205 construction time = 0.000065, # ZDD nodes = 71, # elems = 31
Zs_206 construction time = 0.000073, # ZDD nodes = 79, # elems = 35
Zt_206 construction time = 0.000069, # ZDD nodes = 62, # elems = 26
Zs_207 construction time = 0.000068, # ZDD nodes = 71, # elems = 31
Zt_207 construction time = 0.000056, # ZDD nodes = 54, # elems = 23
Zs_208 construction time = 0.000061, # ZDD nodes = 62, # elems = 26
Zt_208 construction time = 0.000050, # ZDD nodes = 46, # elems = 19
Zs_209 construction time = 0.000055, # ZDD nodes = 54, # elems = 23
Zt_209 construction time = 0.000043, # ZDD nodes = 39, # elems = 13
Zs_210 construction time = 0.000047, # ZDD nodes = 46, # elems = 19
Zt_210 construction time = 0.000039, # ZDD nodes = 32, # elems = 9
Zs_211 construction time = 0.000042, # ZDD nodes = 39, # elems = 13
Zt_211 construction time = 0.000023, # ZDD nodes = 26, # elems = 7
Zs_212 construction time = 0.000039, # ZDD nodes = 32, # elems = 9
Zt_212 construction time = 0.000022, # ZDD nodes = 23, # elems = 5
Zs_213 construction time = 0.000014, # ZDD nodes = 26, # elems = 7
Zt_213 construction time = 0.000018, # ZDD nodes = 20, # elems = 4
Zs_214 construction time = 0.000012, # ZDD nodes = 23, # elems = 5
Zt_214 construction time = 0.000020, # ZDD nodes = 20, # elems = 4
Zs_215 construction time = 0.000011, # ZDD nodes = 20, # elems = 4
Zt_215 construction time = 0.000033, # ZDD nodes = 23, # elems = 5
Zs_216 construction time = 0.000012, # ZDD nodes = 20, # elems = 4
Zt_216 construction time = 0.000036, # ZDD nodes = 26, # elems = 7
Zs_217 construction time = 0.000011, # ZDD nodes = 23, # elems = 5
Zt_217 construction time = 0.000032, # ZDD nodes = 32, # elems = 9
Zs_218 construction time = 0.000012, # ZDD nodes = 26, # elems = 7
Zt_218 construction time = 0.000038, # ZDD nodes = 36, # elems = 12
Zs_219 construction time = 0.000014, # ZDD nodes = 32, # elems = 9
Zt_219 construction time = 0.000035, # ZDD nodes = 38, # elems = 15
Zs_220 construction time = 0.000015, # ZDD nodes = 36, # elems = 12
Zt_220 construction time = 0.000030, # ZDD nodes = 42, # elems = 16
Zs_221 construction time = 0.000018, # ZDD nodes = 38, # elems = 15
Zt_221 construction time = 0.000044, # ZDD nodes = 42, # elems = 16
Zs_222 construction time = 0.000019, # ZDD nodes = 42, # elems = 16
Zt_222 construction time = 0.000033, # ZDD nodes = 42, # elems = 16
Zs_223 construction time = 0.000019, # ZDD nodes = 42, # elems = 16
Zt_223 construction time = 0.000030, # ZDD nodes = 42, # elems = 16
Zs_224 construction time = 0.000019, # ZDD nodes = 42, # elems = 16
Zt_224 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_225 construction time = 0.000019, # ZDD nodes = 42, # elems = 16
Zt_225 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_226 construction time = 0.000019, # ZDD nodes = 42, # elems = 16
Zt_226 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_227 construction time = 0.000018, # ZDD nodes = 42, # elems = 16
Zt_227 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_228 construction time = 0.000018, # ZDD nodes = 42, # elems = 16
Zt_228 construction time = 0.000028, # ZDD nodes = 38, # elems = 15
Zs_229 construction time = 0.000018, # ZDD nodes = 42, # elems = 16
Zt_229 construction time = 0.000023, # ZDD nodes = 36, # elems = 12
Zs_230 construction time = 0.000018, # ZDD nodes = 38, # elems = 15
Zt_230 construction time = 0.000021, # ZDD nodes = 32, # elems = 9
Zs_231 construction time = 0.000016, # ZDD nodes = 36, # elems = 12
Zt_231 construction time = 0.000023, # ZDD nodes = 30, # elems = 8
Zs_232 construction time = 0.000014, # ZDD nodes = 32, # elems = 9
Zt_232 construction time = 0.000027, # ZDD nodes = 32, # elems = 9
Zs_233 construction time = 0.000011, # ZDD nodes = 30, # elems = 8
Zt_233 construction time = 0.000028, # ZDD nodes = 36, # elems = 12
Zs_234 construction time = 0.000012, # ZDD nodes = 32, # elems = 9
Zt_234 construction time = 0.000039, # ZDD nodes = 38, # elems = 15
Zs_235 construction time = 0.000013, # ZDD nodes = 36, # elems = 12
Zt_235 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_236 construction time = 0.000016, # ZDD nodes = 38, # elems = 15
Zt_236 construction time = 0.000042, # ZDD nodes = 42, # elems = 16
Zs_237 construction time = 0.000016, # ZDD nodes = 42, # elems = 16
Zt_237 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_238 construction time = 0.000039, # ZDD nodes = 42, # elems = 16
Zt_238 construction time = 0.000026, # ZDD nodes = 42, # elems = 16
Zs_239 construction time = 0.000027, # ZDD nodes = 42, # elems = 16
Zt_239 construction time = 0.000026, # ZDD nodes = 42, # elems = 16
Zs_240 construction time = 0.000027, # ZDD nodes = 42, # elems = 16
Zt_240 construction time = 0.000027, # ZDD nodes = 42, # elems = 16
Zs_241 construction time = 0.000026, # ZDD nodes = 42, # elems = 16
Zt_241 construction time = 0.000027, # ZDD nodes = 42, # elems = 16
Zs_242 construction time = 0.000027, # ZDD nodes = 42, # elems = 16
Zt_242 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_243 construction time = 0.000026, # ZDD nodes = 42, # elems = 16
Zt_243 construction time = 0.000025, # ZDD nodes = 38, # elems = 15
Zs_244 construction time = 0.000027, # ZDD nodes = 42, # elems = 16
Zt_244 construction time = 0.000023, # ZDD nodes = 36, # elems = 12
Zs_245 construction time = 0.000028, # ZDD nodes = 38, # elems = 15
Zt_245 construction time = 0.000020, # ZDD nodes = 32, # elems = 9
Zs_246 construction time = 0.000029, # ZDD nodes = 36, # elems = 12
Zt_246 construction time = 0.000025, # ZDD nodes = 30, # elems = 8
Zs_247 construction time = 0.000024, # ZDD nodes = 32, # elems = 9
Zt_247 construction time = 0.000031, # ZDD nodes = 32, # elems = 9
Zs_248 construction time = 0.000022, # ZDD nodes = 30, # elems = 8
Zt_248 construction time = 0.000036, # ZDD nodes = 36, # elems = 12
Zs_249 construction time = 0.000017, # ZDD nodes = 32, # elems = 9
Zt_249 construction time = 0.000049, # ZDD nodes = 40, # elems = 16
Zs_250 construction time = 0.000029, # ZDD nodes = 36, # elems = 12
Zt_250 construction time = 0.000045, # ZDD nodes = 47, # elems = 20
Zs_251 construction time = 0.000034, # ZDD nodes = 40, # elems = 16
Zt_251 construction time = 0.000553, # ZDD nodes = 52, # elems = 23
Zs_252 construction time = 0.000033, # ZDD nodes = 47, # elems = 20
Zt_252 construction time = 0.000067, # ZDD nodes = 60, # elems = 25
Zs_253 construction time = 0.000506, # ZDD nodes = 52, # elems = 23
Zt_253 construction time = 0.000079, # ZDD nodes = 68, # elems = 27
Zs_254 construction time = 0.000046, # ZDD nodes = 60, # elems = 25
Zt_254 construction time = 0.000092, # ZDD nodes = 77, # elems = 29
Zs_255 construction time = 0.000057, # ZDD nodes = 68, # elems = 27
Zt_255 construction time = 0.000108, # ZDD nodes = 86, # elems = 32
Zs_256 construction time = 0.000060, # ZDD nodes = 77, # elems = 29
Zt_256 construction time = 0.000114, # ZDD nodes = 96, # elems = 36
Zs_257 construction time = 0.000071, # ZDD nodes = 86, # elems = 32
Zt_257 construction time = 0.000172, # ZDD nodes = 105, # elems = 41
Zs_258 construction time = 0.000080, # ZDD nodes = 96, # elems = 36
Zt_258 construction time = 0.000228, # ZDD nodes = 111, # elems = 47
Zs_259 construction time = 0.000096, # ZDD nodes = 105, # elems = 41
Zt_259 construction time = 0.000136, # ZDD nodes = 112, # elems = 50
Zs_260 construction time = 0.000100, # ZDD nodes = 111, # elems = 47
Zt_260 construction time = 0.000132, # ZDD nodes = 110, # elems = 48
Zs_261 construction time = 0.000135, # ZDD nodes = 112, # elems = 50
Zt_261 construction time = 0.000134, # ZDD nodes = 104, # elems = 45
Zs_262 construction time = 0.000137, # ZDD nodes = 110, # elems = 48
Zt_262 construction time = 0.000121, # ZDD nodes = 99, # elems = 44
Zs_263 construction time = 0.000135, # ZDD nodes = 104, # elems = 45
Zt_263 construction time = 0.000107, # ZDD nodes = 92, # elems = 44
Zs_264 construction time = 0.000120, # ZDD nodes = 99, # elems = 44
Zt_264 construction time = 0.000090, # ZDD nodes = 86, # elems = 43
Zs_265 construction time = 0.000108, # ZDD nodes = 92, # elems = 44
Zt_265 construction time = 0.000092, # ZDD nodes = 79, # elems = 41
Zs_266 construction time = 0.000086, # ZDD nodes = 86, # elems = 43
Zt_266 construction time = 0.000073, # ZDD nodes = 71, # elems = 39
Zs_267 construction time = 0.000092, # ZDD nodes = 79, # elems = 41
Zt_267 construction time = 0.000059, # ZDD nodes = 66, # elems = 36
Zs_268 construction time = 0.000072, # ZDD nodes = 71, # elems = 39
Zt_268 construction time = 0.000054, # ZDD nodes = 59, # elems = 32
Zs_269 construction time = 0.000058, # ZDD nodes = 66, # elems = 36
Zt_269 construction time = 0.000044, # ZDD nodes = 53, # elems = 27
Zs_270 construction time = 0.000055, # ZDD nodes = 59, # elems = 32
Zt_270 construction time = 0.000042, # ZDD nodes = 48, # elems = 21
Zs_271 construction time = 0.000042, # ZDD nodes = 53, # elems = 27
Zt_271 construction time = 0.000033, # ZDD nodes = 44, # elems = 17
Zs_272 construction time = 0.000041, # ZDD nodes = 48, # elems = 21
Zt_272 construction time = 0.000030, # ZDD nodes = 38, # elems = 15
Zs_273 construction time = 0.000033, # ZDD nodes = 44, # elems = 17
Zt_273 construction time = 0.000023, # ZDD nodes = 36, # elems = 12
Zs_274 construction time = 0.000032, # ZDD nodes = 38, # elems = 15
Zt_274 construction time = 0.000022, # ZDD nodes = 32, # elems = 9
Zs_275 construction time = 0.000023, # ZDD nodes = 36, # elems = 12
Zt_275 construction time = 0.000024, # ZDD nodes = 30, # elems = 8
Zs_276 construction time = 0.000021, # ZDD nodes = 32, # elems = 9
Zt_276 construction time = 0.000031, # ZDD nodes = 32, # elems = 9
Zs_277 construction time = 0.000023, # ZDD nodes = 30, # elems = 8
Zt_277 construction time = 0.000033, # ZDD nodes = 36, # elems = 12
Zs_278 construction time = 0.000031, # ZDD nodes = 32, # elems = 9
Zt_278 construction time = 0.000041, # ZDD nodes = 38, # elems = 15
Zs_279 construction time = 0.000032, # ZDD nodes = 36, # elems = 12
Zt_279 construction time = 0.000035, # ZDD nodes = 42, # elems = 16
Zs_280 construction time = 0.000041, # ZDD nodes = 38, # elems = 15
Zt_280 construction time = 0.000045, # ZDD nodes = 42, # elems = 16
Zs_281 construction time = 0.000033, # ZDD nodes = 42, # elems = 16
Zt_281 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zs_282 construction time = 0.000043, # ZDD nodes = 42, # elems = 16
Zt_282 construction time = 0.000026, # ZDD nodes = 42, # elems = 16
Zs_283 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zt_283 construction time = 0.000024, # ZDD nodes = 42, # elems = 16
Zs_284 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zt_284 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zs_285 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zt_285 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zs_286 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zt_286 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zs_287 construction time = 0.000032, # ZDD nodes = 42, # elems = 16
Zt_287 construction time = 0.000028, # ZDD nodes = 38, # elems = 15
Zs_288 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zt_288 construction time = 0.000027, # ZDD nodes = 36, # elems = 12
Zs_289 construction time = 0.000029, # ZDD nodes = 38, # elems = 15
Zt_289 construction time = 0.000025, # ZDD nodes = 32, # elems = 9
Zs_290 construction time = 0.000029, # ZDD nodes = 36, # elems = 12
Zt_290 construction time = 0.000024, # ZDD nodes = 26, # elems = 7
Zs_291 construction time = 0.000023, # ZDD nodes = 32, # elems = 9
Zt_291 construction time = 0.000024, # ZDD nodes = 23, # elems = 5
Zs_292 construction time = 0.000022, # ZDD nodes = 26, # elems = 7
Zt_292 construction time = 0.000019, # ZDD nodes = 20, # elems = 4
Zs_293 construction time = 0.000023, # ZDD nodes = 23, # elems = 5
Zt_293 construction time = 0.000022, # ZDD nodes = 20, # elems = 4
Zs_294 construction time = 0.000038, # ZDD nodes = 20, # elems = 4
Zt_294 construction time = 0.000026, # ZDD nodes = 23, # elems = 5
Zs_295 construction time = 0.000020, # ZDD nodes = 20, # elems = 4
Zt_295 construction time = 0.000035, # ZDD nodes = 26, # elems = 7
Zs_296 construction time = 0.000025, # ZDD nodes = 23, # elems = 5
Zt_296 construction time = 0.000036, # ZDD nodes = 32, # elems = 9
Zs_297 construction time = 0.000036, # ZDD nodes = 26, # elems = 7
Zt_297 construction time = 0.000040, # ZDD nodes = 36, # elems = 12
Zs_298 construction time = 0.000034, # ZDD nodes = 32, # elems = 9
Zt_298 construction time = 0.000043, # ZDD nodes = 38, # elems = 15
Zs_299 construction time = 0.000039, # ZDD nodes = 36, # elems = 12
Zt_299 construction time = 0.000033, # ZDD nodes = 42, # elems = 16
Zs_300 construction time = 0.000043, # ZDD nodes = 38, # elems = 15
Zt_300 construction time = 0.000048, # ZDD nodes = 42, # elems = 16
Zs_301 construction time = 0.000034, # ZDD nodes = 42, # elems = 16
Zt_301 construction time = 0.000034, # ZDD nodes = 42, # elems = 16
Zs_302 construction time = 0.000046, # ZDD nodes = 42, # elems = 16
Zt_302 construction time = 0.000032, # ZDD nodes = 42, # elems = 16
Zs_303 construction time = 0.000035, # ZDD nodes = 42, # elems = 16
Zt_303 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zs_304 construction time = 0.000314, # ZDD nodes = 42, # elems = 16
Zt_304 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zs_305 construction time = 0.000030, # ZDD nodes = 42, # elems = 16
Zt_305 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zs_306 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zt_306 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zs_307 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zt_307 construction time = 0.000027, # ZDD nodes = 38, # elems = 15
Zs_308 construction time = 0.000159, # ZDD nodes = 42, # elems = 16
Zt_308 construction time = 0.000024, # ZDD nodes = 36, # elems = 12
Zs_309 construction time = 0.000028, # ZDD nodes = 38, # elems = 15
Zt_309 construction time = 0.000023, # ZDD nodes = 32, # elems = 9
Zs_310 construction time = 0.000022, # ZDD nodes = 36, # elems = 12
Zt_310 construction time = 0.000024, # ZDD nodes = 30, # elems = 8
Zs_311 construction time = 0.000022, # ZDD nodes = 32, # elems = 9
Zt_311 construction time = 0.000034, # ZDD nodes = 32, # elems = 9
Zs_312 construction time = 0.000024, # ZDD nodes = 30, # elems = 8
Zt_312 construction time = 0.000032, # ZDD nodes = 36, # elems = 12
Zs_313 construction time = 0.000028, # ZDD nodes = 32, # elems = 9
Zt_313 construction time = 0.000046, # ZDD nodes = 38, # elems = 15
Zs_314 construction time = 0.000032, # ZDD nodes = 36, # elems = 12
Zt_314 construction time = 0.000037, # ZDD nodes = 42, # elems = 16
Zs_315 construction time = 0.000045, # ZDD nodes = 38, # elems = 15
Zt_315 construction time = 0.000051, # ZDD nodes = 42, # elems = 16
Zs_316 construction time = 0.000037, # ZDD nodes = 42, # elems = 16
Zt_316 construction time = 0.000033, # ZDD nodes = 42, # elems = 16
Zs_317 construction time = 0.000048, # ZDD nodes = 42, # elems = 16
Zt_317 construction time = 0.000030, # ZDD nodes = 42, # elems = 16
Zs_318 construction time = 0.000032, # ZDD nodes = 42, # elems = 16
Zt_318 construction time = 0.000030, # ZDD nodes = 42, # elems = 16
Zs_319 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zt_319 construction time = 0.000028, # ZDD nodes = 42, # elems = 16
Zs_320 construction time = 0.000029, # ZDD nodes = 42, # elems = 16
Zt_320 construction time = 0.000032, # ZDD nodes = 42, # elems = 16
Zs_321 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zt_321 construction time = 0.000031, # ZDD nodes = 42, # elems = 16
Zs_322 construction time = 0.000030, # ZDD nodes = 42, # elems = 16
Zt_322 construction time = 0.000028, # ZDD nodes = 38, # elems = 15
Zs_323 construction time = 0.000032, # ZDD nodes = 42, # elems = 16
Zt_323 construction time = 0.000027, # ZDD nodes = 36, # elems = 12
Zs_324 construction time = 0.000029, # ZDD nodes = 38, # elems = 15
Zt_324 construction time = 0.000027, # ZDD nodes = 32, # elems = 9
Zs_325 construction time = 0.000028, # ZDD nodes = 36, # elems = 12
Zt_325 construction time = 0.000026, # ZDD nodes = 30, # elems = 8
Zs_326 construction time = 0.000024, # ZDD nodes = 32, # elems = 9
Zt_326 construction time = 0.000032, # ZDD nodes = 32, # elems = 9
Zs_327 construction time = 0.000026, # ZDD nodes = 30, # elems = 8
Zt_327 construction time = 0.000040, # ZDD nodes = 36, # elems = 12
Zs_328 construction time = 0.000033, # ZDD nodes = 32, # elems = 9
Zt_328 construction time = 0.000050, # ZDD nodes = 40, # elems = 16
Zs_329 construction time = 0.000040, # ZDD nodes = 36, # elems = 12
Zt_329 construction time = 0.000046, # ZDD nodes = 48, # elems = 20
Zs_330 construction time = 0.000051, # ZDD nodes = 40, # elems = 16
Zt_330 construction time = 0.000064, # ZDD nodes = 55, # elems = 24
Zs_331 construction time = 0.000047, # ZDD nodes = 48, # elems = 20
Zt_331 construction time = 0.000078, # ZDD nodes = 65, # elems = 29
Zs_332 construction time = 0.000062, # ZDD nodes = 55, # elems = 24
Zt_332 construction time = 0.000104, # ZDD nodes = 74, # elems = 36
Zs_333 construction time = 0.000078, # ZDD nodes = 65, # elems = 29
Zt_333 construction time = 0.000120, # ZDD nodes = 84, # elems = 44
Zs_334 construction time = 0.000103, # ZDD nodes = 74, # elems = 36
Zt_334 construction time = 0.000133, # ZDD nodes = 95, # elems = 51
Zs_335 construction time = 0.000116, # ZDD nodes = 84, # elems = 44
Zt_335 construction time = 0.000166, # ZDD nodes = 108, # elems = 58
Zs_336 construction time = 0.000129, # ZDD nodes = 95, # elems = 51
Zt_336 construction time = 0.000194, # ZDD nodes = 121, # elems = 68
Zs_337 construction time = 0.000155, # ZDD nodes = 108, # elems = 58
Zt_337 construction time = 0.000216, # ZDD nodes = 132, # elems = 79
Zs_338 construction time = 0.000184, # ZDD nodes = 121, # elems = 68
Zt_338 construction time = 0.000231, # ZDD nodes = 142, # elems = 88
Zs_339 construction time = 0.000205, # ZDD nodes = 132, # elems = 79
Zt_339 construction time = 0.000245, # ZDD nodes = 154, # elems = 95
Zs_340 construction time = 0.000214, # ZDD nodes = 142, # elems = 88
Zt_340 construction time = 0.000483, # ZDD nodes = 164, # elems = 104
Zs_341 construction time = 0.000231, # ZDD nodes = 154, # elems = 95
Zt_341 construction time = 0.000572, # ZDD nodes = 179, # elems = 119
Card(Zs_0 & Zt_341) = 1
Card(Zs_1 & Zt_340) = 1
Card(Zs_2 & Zt_339) = 1
Card(Zs_3 & Zt_338) = 1
Card(Zs_4 & Zt_337) = 1
Card(Zs_5 & Zt_336) = 2
Card(Zs_6 & Zt_335) = 2
Card(Zs_7 & Zt_334) = 2
Card(Zs_8 & Zt_333) = 2
Card(Zs_9 & Zt_332) = 3
Card(Zs_10 & Zt_331) = 4
Card(Zs_11 & Zt_330) = 4
Card(Zs_12 & Zt_329) = 4
Card(Zs_13 & Zt_328) = 5
Card(Zs_14 & Zt_327) = 7
Card(Zs_15 & Zt_326) = 8
Card(Zs_16 & Zt_325) = 8
Card(Zs_17 & Zt_324) = 9
Card(Zs_18 & Zt_323) = 12
Card(Zs_19 & Zt_322) = 15
Card(Zs_20 & Zt_321) = 16
Card(Zs_21 & Zt_320) = 16
Card(Zs_22 & Zt_319) = 16
Card(Zs_23 & Zt_318) = 16
Card(Zs_24 & Zt_317) = 16
Card(Zs_25 & Zt_316) = 16
Card(Zs_26 & Zt_315) = 16
Card(Zs_27 & Zt_314) = 16
Card(Zs_28 & Zt_313) = 15
Card(Zs_29 & Zt_312) = 12
Card(Zs_30 & Zt_311) = 9
Card(Zs_31 & Zt_310) = 8
Card(Zs_32 & Zt_309) = 9
Card(Zs_33 & Zt_308) = 12
Card(Zs_34 & Zt_307) = 15
Card(Zs_35 & Zt_306) = 16
Card(Zs_36 & Zt_305) = 16
Card(Zs_37 & Zt_304) = 16
Card(Zs_38 & Zt_303) = 16
Card(Zs_39 & Zt_302) = 16
Card(Zs_40 & Zt_301) = 16
Card(Zs_41 & Zt_300) = 16
Card(Zs_42 & Zt_299) = 16
Card(Zs_43 & Zt_298) = 15
Card(Zs_44 & Zt_297) = 12
Card(Zs_45 & Zt_296) = 9
Card(Zs_46 & Zt_295) = 7
Card(Zs_47 & Zt_294) = 5
Card(Zs_48 & Zt_293) = 4
Card(Zs_49 & Zt_292) = 4
Card(Zs_50 & Zt_291) = 5
Card(Zs_51 & Zt_290) = 7
Card(Zs_52 & Zt_289) = 9
Card(Zs_53 & Zt_288) = 12
Card(Zs_54 & Zt_287) = 15
Card(Zs_55 & Zt_286) = 16
Card(Zs_56 & Zt_285) = 16
Card(Zs_57 & Zt_284) = 16
Card(Zs_58 & Zt_283) = 16
Card(Zs_59 & Zt_282) = 16
Card(Zs_60 & Zt_281) = 16
Card(Zs_61 & Zt_280) = 16
Card(Zs_62 & Zt_279) = 16
Card(Zs_63 & Zt_278) = 15
Card(Zs_64 & Zt_277) = 12
Card(Zs_65 & Zt_276) = 9
Card(Zs_66 & Zt_275) = 8
Card(Zs_67 & Zt_274) = 9
Card(Zs_68 & Zt_273) = 12
Card(Zs_69 & Zt_272) = 15
Card(Zs_70 & Zt_271) = 16
Card(Zs_71 & Zt_270) = 16
Card(Zs_72 & Zt_269) = 16
Card(Zs_73 & Zt_268) = 16
Card(Zs_74 & Zt_267) = 16
Card(Zs_75 & Zt_266) = 16
Card(Zs_76 & Zt_265) = 16
Card(Zs_77 & Zt_264) = 16
Card(Zs_78 & Zt_263) = 15
Card(Zs_79 & Zt_262) = 12
Card(Zs_80 & Zt_261) = 9
Card(Zs_81 & Zt_260) = 8
Card(Zs_82 & Zt_259) = 8
Card(Zs_83 & Zt_258) = 7
Card(Zs_84 & Zt_257) = 5
Card(Zs_85 & Zt_256) = 4
Card(Zs_86 & Zt_255) = 3
Card(Zs_87 & Zt_254) = 2
Card(Zs_88 & Zt_253) = 2
Card(Zs_89 & Zt_252) = 2
Card(Zs_90 & Zt_251) = 3
Card(Zs_91 & Zt_250) = 4
Card(Zs_92 & Zt_249) = 5
Card(Zs_93 & Zt_248) = 7
Card(Zs_94 & Zt_247) = 8
Card(Zs_95 & Zt_246) = 8
Card(Zs_96 & Zt_245) = 9
Card(Zs_97 & Zt_244) = 12
Card(Zs_98 & Zt_243) = 15
Card(Zs_99 & Zt_242) = 16
Card(Zs_100 & Zt_241) = 16
Card(Zs_101 & Zt_240) = 16
Card(Zs_102 & Zt_239) = 16
Card(Zs_103 & Zt_238) = 16
Card(Zs_104 & Zt_237) = 16
Card(Zs_105 & Zt_236) = 16
Card(Zs_106 & Zt_235) = 16
Card(Zs_107 & Zt_234) = 15
Card(Zs_108 & Zt_233) = 12
Card(Zs_109 & Zt_232) = 9
Card(Zs_110 & Zt_231) = 8
Card(Zs_111 & Zt_230) = 9
Card(Zs_112 & Zt_229) = 12
Card(Zs_113 & Zt_228) = 15
Card(Zs_114 & Zt_227) = 16
Card(Zs_115 & Zt_226) = 16
Card(Zs_116 & Zt_225) = 16
Card(Zs_117 & Zt_224) = 16
Card(Zs_118 & Zt_223) = 16
Card(Zs_119 & Zt_222) = 16
Card(Zs_120 & Zt_221) = 16
Card(Zs_121 & Zt_220) = 16
Card(Zs_122 & Zt_219) = 15
Card(Zs_123 & Zt_218) = 12
Card(Zs_124 & Zt_217) = 9
Card(Zs_125 & Zt_216) = 7
Card(Zs_126 & Zt_215) = 5
Card(Zs_127 & Zt_214) = 4
Card(Zs_128 & Zt_213) = 4
Card(Zs_129 & Zt_212) = 5
Card(Zs_130 & Zt_211) = 7
Card(Zs_131 & Zt_210) = 9
Card(Zs_132 & Zt_209) = 12
Card(Zs_133 & Zt_208) = 15
Card(Zs_134 & Zt_207) = 16
